name,lon,lat,variable,initmonth,leadtime,alpha,loc,scale,pzero,pval
46_43,46.0,43.0,tp,10,4,5.55503154017142,0.0,5.826180989424689,0.0,0.3326639171274145
46_43,46.0,43.0,tp,10,5,8.031652431665753,0.0,6.30836666467165,0.0,0.4611821455934243
46_43,46.0,43.0,tp,10,6,5.504158370001637,0.0,14.122779291229582,0.0,0.1651367316306818
46_43,46.0,43.0,tp,11,0,4.228361270921968,0.0,8.454895507801446,0.0,0.4960614578161628
46_43,46.0,43.0,tp,11,1,3.1454960739119047,0.0,10.805483635323052,0.0,0.2222842199203767
46_43,46.0,43.0,tp,11,2,3.3637728788948067,0.0,9.661752363808723,0.0,0.1222229008253835
46_43,46.0,43.0,tp,11,3,4.456432527323822,0.0,7.559693824405474,0.0,0.2180623399958465
46_43,46.0,43.0,tp,11,4,8.364607258517449,0.0,6.095671172017049,0.0,0.5057263741877654
46_43,46.0,43.0,tp,11,5,5.442415481159087,0.0,14.398420393921375,0.0,0.0918434691481002
46_43,46.0,43.0,tp,11,6,4.074946650332577,0.0,26.926311918236884,0.0,0.0118792851394785
46_43,46.0,43.0,tp,12,0,3.688278177483409,0.0,9.222974975226276,0.0,0.1093897470236058
46_43,46.0,43.0,tp,12,1,3.675392548743865,0.0,8.637182415730027,0.0,0.1366142592240615
46_43,46.0,43.0,tp,12,2,4.228624548537512,0.0,8.084367557889511,0.0,0.2015419058492351
46_43,46.0,43.0,tp,12,3,8.173612587673604,0.0,6.21910995271538,0.0,0.4251313065505723
46_43,46.0,43.0,tp,12,4,6.200970261594958,0.0,12.615723347685469,0.0,0.2247911888341297
46_43,46.0,43.0,tp,12,5,4.007441967696634,0.0,27.578625617696787,0.0,0.021817378964974
46_43,46.0,43.0,tp,12,6,3.330654458149495,0.0,33.51016956398551,0.0,0.0194082768419781
47_40,47.0,40.0,tp,1,0,5.0002740995809285,0.0,5.887433217590986,0.0,0.4554155517545936
47_40,47.0,40.0,tp,1,1,7.120325601770443,0.0,4.542174127540696,0.0,0.3218567537875755
47_40,47.0,40.0,tp,1,2,9.991054157526262,0.0,5.221283121283722,0.0,0.5233900569500367
47_40,47.0,40.0,tp,1,3,10.448798656884271,0.0,7.274999692807736,0.0,0.5861719436429238
47_40,47.0,40.0,tp,1,4,8.554221191692665,0.0,11.15755917308593,0.0,0.3735874505983003
47_40,47.0,40.0,tp,1,5,5.279188825798832,0.0,13.702255096215792,0.0,0.5258228966518149
47_40,47.0,40.0,tp,1,6,3.4723751587679765,0.0,14.646435209405563,0.0,0.5135912029389625
47_40,47.0,40.0,tp,2,0,6.344215745661912,0.0,5.630221718500127,0.0,0.388002475705843
47_40,47.0,40.0,tp,2,1,11.21995426304936,0.0,4.870868417699493,0.0,0.4650588901215634
47_40,47.0,40.0,tp,2,2,10.551630691584393,0.0,7.485355970142702,0.0,0.6009825570750934
47_40,47.0,40.0,tp,2,3,8.744229322778816,0.0,11.601539921815766,0.0,0.3981789089972479
47_40,47.0,40.0,tp,2,4,5.661566454242281,0.0,13.87483204980228,0.0,0.3449693916465793
47_40,47.0,40.0,tp,2,5,3.4683509283071507,0.0,16.0613191543221,0.0,0.4184787193165283
47_40,47.0,40.0,tp,2,6,3.631861433716636,0.0,14.38052891942495,0.0,0.4326402417544648
47_40,47.0,40.0,tp,3,0,9.607218897619672,0.0,5.805290588574906,0.0,0.5253399626424429
47_40,47.0,40.0,tp,3,1,12.077892916577634,0.0,6.937594143596866,0.0,0.4187329173646963
47_40,47.0,40.0,tp,3,2,10.196803807004452,0.0,10.59503786732908,0.0,0.4130144835218406
47_40,47.0,40.0,tp,3,3,6.28457182896459,0.0,13.25297665762596,0.0,0.4896057046014218
47_40,47.0,40.0,tp,3,4,3.8438778690580433,0.0,14.320902964829424,0.0,0.5506679046362457
47_40,47.0,40.0,tp,3,5,3.633985323508912,0.0,15.482119501137642,0.0,0.5253549895358086
47_40,47.0,40.0,tp,3,6,3.92234781991776,0.0,11.687789209088292,0.0,0.4714879946972182
47_40,47.0,40.0,tp,4,0,10.971476122580857,0.0,7.75282552088792,0.0,0.4996507695485967
47_40,47.0,40.0,tp,4,1,11.02313975707674,0.0,10.042565758485576,0.0,0.5107923839816972
47_40,47.0,40.0,tp,4,2,5.75889996028331,0.0,14.345604891877308,0.0,0.426035008686392
47_40,47.0,40.0,tp,4,3,3.688247036855215,0.0,15.362646465515542,0.0,0.5137584294334725
47_40,47.0,40.0,tp,4,4,3.894436117218469,0.0,14.66033815103021,0.0,0.5582215952549736
47_40,47.0,40.0,tp,4,5,4.3092046717397645,0.0,11.037669571103876,0.0,0.424724694366059
47_40,47.0,40.0,tp,4,6,4.070873607150579,0.0,13.34840414363286,0.0,0.4408863093457522
47_40,47.0,40.0,tp,5,0,10.9995767986697,0.0,9.614273974529542,0.0,0.4045410784858699
47_40,47.0,40.0,tp,5,1,5.198905617337853,0.0,14.181313454660636,0.0,0.4811674516944046
47_40,47.0,40.0,tp,5,2,2.986486301666258,0.0,17.249786339756177,0.0,0.3833378686597157
47_40,47.0,40.0,tp,5,3,3.5109161915737364,0.0,14.899089872075468,0.0,0.4683318250383491
47_40,47.0,40.0,tp,5,4,3.597887640915476,0.0,12.181825204868408,0.0,0.4209053131351122
47_40,47.0,40.0,tp,5,5,4.1797365969131794,0.0,12.92480802037068,0.0,0.449151150535284
47_40,47.0,40.0,tp,5,6,4.560092045395933,0.0,9.5056756639836,0.0,0.5023546277055728
47_40,47.0,40.0,tp,6,0,5.023284621207312,0.0,13.867082508732508,0.0,0.4416731538664986
47_40,47.0,40.0,tp,6,1,3.0904599967355235,0.0,15.889090637281504,0.0,0.4510835225494076
47_40,47.0,40.0,tp,6,2,2.545790219676132,0.0,19.9924994010754,0.0,0.4299748101074052
47_40,47.0,40.0,tp,6,3,3.8411476180286,0.0,11.834379763624622,0.0,0.3278941232259306
47_40,47.0,40.0,tp,6,4,4.309409507616854,0.0,11.820450833918931,0.0,0.5189069806302287
47_40,47.0,40.0,tp,6,5,4.804923458252453,0.0,8.765667714106778,0.0,0.506041609985806
47_40,47.0,40.0,tp,6,6,4.643887120587221,0.0,6.46211911510717,0.0,0.5583760716596221
47_40,47.0,40.0,tp,7,0,3.2078214552794364,0.0,15.150228459657182,0.0,0.4927357162302341
47_40,47.0,40.0,tp,7,1,3.1344208905320112,0.0,16.578128853563527,0.0,0.4787211343378763
47_40,47.0,40.0,tp,7,2,4.071434145872319,0.0,12.058037561321417,0.0,0.4444736302523901
47_40,47.0,40.0,tp,7,3,3.7863442493073625,0.0,14.025061293429626,0.0,0.5245258230020389
47_40,47.0,40.0,tp,7,4,4.5252529559380354,0.0,9.21352242587344,0.0,0.5122912345674068
47_40,47.0,40.0,tp,7,5,4.60555580428881,0.0,6.430158601450764,0.0,0.4615907447528127
47_40,47.0,40.0,tp,7,6,4.579603744133827,0.0,5.503758350472748,0.0,0.5177545040061655
47_40,47.0,40.0,tp,8,0,2.467498490855439,0.0,16.933463113587894,0.0,0.4631864674602237
47_40,47.0,40.0,tp,8,1,3.534696275772736,0.0,13.694127925238211,0.0,0.5149211406568305
47_40,47.0,40.0,tp,8,2,4.015532235839495,0.0,12.358583234558647,0.0,0.499416504002024
